,id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
0,2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,Lil Nas X,"['Lil Nas X', 'Billy Ray Cyrus']",0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,4,157
1,2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,['Billie Eilish'],0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,194
2,6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes,"['Shawn Mendes', 'Camila Cabello']",0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,4,191
3,6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,['Ariana Grande'],0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,4,179
4,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,"['Post Malone', 'Swae Lee']",0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,4,158
5,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,['Lewis Capaldi'],0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,4,182
6,5p7ujcrUXASCNwRaWNHR1C,Without Me,Halsey,['Halsey'],0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,4,202
7,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,['Taylor Swift'],0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4,178
8,2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,"['Lady Gaga', 'Bradley Cooper']",0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,4,216
9,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Billie Eilish,"['Billie Eilish', 'Khalid']",0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,4,200
10,21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,['Post Malone'],0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,4,215
11,2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,['Alec Benjamin'],0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,4,169
12,2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),Gesaffelstein,"['Gesaffelstein', 'The Weeknd']",0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,4,202
13,0Oqc0kKFsQ6MhFOLBNZIGX,Doin' Time,Lana Del Rey,['Lana Del Rey'],0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,4,202
14,1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,['Taylor Swift'],0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,4,221
15,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,['Travis Scott'],0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,4,313
16,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,['Ariana Grande'],0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,4,207
17,43zdsphuZLzwA9k4DJhU0I,when the party's over,Billie Eilish,['Billie Eilish'],0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,4,196
18,6iaSML1PIYq936g62BDtBq,Robbery,Juice WRLD,['Juice WRLD'],0.623,0.692,2,-5.122,1,0.0504,0.328,0.0,0.153,0.566,79.899,4,240
19,7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,['Post Malone'],0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,4,231
20,4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Selena Gomez,['Selena Gomez'],0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,4,206
21,1rqqCSm0Qe4I9rUvWncaom,High Hopes,Panic! At The Disco,['Panic! At The Disco'],0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,4,191
22,2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,J. Cole,['J. Cole'],0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,4,214
23,5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,"Tyler, The Creator","['Tyler, The Creator']",0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,4,190
24,7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,Ava Max,['Ava Max'],0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,4,187
25,22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,['Jonas Brothers'],0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,4,181
26,4Of7rzpRpV1mWRbhp5rAqG,Bruises,Lewis Capaldi,['Lewis Capaldi'],0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.186,0.361,111.202,4,220
27,2t8yVaLvJ0RenpXUIAC52d,a lot,21 Savage,['21 Savage'],0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,4,289
28,2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,['Regard'],0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,4,158
29,7xQAfvXzm3AkraOtGPWIZg,Wow.,Post Malone,['Post Malone'],0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,4,150
