,id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
0,00vYs0qZA40Z8AAaN7xmMO,Manic Monday,The Bangles,['The Bangles'],0.685,0.594,2,-10.906,1,0.0289,0.294,3.69e-06,0.358,0.853,121.761,4,184
1,1LFK84nUerBbYfFd1LmnTm,A Kind Of Magic - Remastered 2011,Queen,['Queen'],0.671,0.775,9,-5.873,1,0.0354,0.018,0.00283,0.121,0.695,130.121,4,264
2,37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,Bon Jovi,['Bon Jovi'],0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,4,249
3,15MJ5NThPjj6xhPcts8MiY,"Take My Breath Away - Love Theme from ""Top Gun""",Berlin,['Berlin'],0.497,0.719,6,-9.397,1,0.0266,0.0613,0.0,0.411,0.547,95.769,4,256
4,6A8OnjnpShshNpcqWtZRjr,Papa Don't Preach,Madonna,['Madonna'],0.833,0.934,5,-3.243,0,0.0313,0.343,7.55e-06,0.0521,0.964,121.879,4,269
5,1GeNWyZtCHbcp3ZWp8GTOO,The Lady In Red,Chris de Burgh,['Chris de Burgh'],0.548,0.294,10,-17.112,1,0.0333,0.332,3.34e-06,0.0392,0.491,76.698,4,256
6,3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,Europe,['Europe'],0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,4,310
7,4ByEFOBuLXpCqvO1kw8Wdm,(I Just) Died In Your Arms,Cutting Crew,['Cutting Crew'],0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,4,280
8,34x6hEJgGAOQvmlMql5Ige,"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins,['Kenny Loggins'],0.544,0.897,3,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,4,215
9,54bm2e3tk8cliUz3VSdCPZ,Master of Puppets (Remastered),Metallica,['Metallica'],0.539,0.828,4,-9.108,0,0.035,0.00067,0.421,0.154,0.562,105.25,4,515
10,0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,Paul Simon,['Paul Simon'],0.776,0.763,5,-8.124,1,0.0534,0.182,0.00647,0.077,0.82,128.433,4,280
11,0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,Bon Jovi,['Bon Jovi'],0.541,0.96,0,-2.947,0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,4,223
12,62LJFaYihsdVrrkgUOJC05,Kiss,Prince,['Prince'],0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,4,226
13,1eyq8cjUQ2daFthW2PC2GM,Glory of Love,Peter Cetera,['Peter Cetera'],0.52,0.61,5,-7.935,1,0.0282,0.0805,2.95e-06,0.276,0.329,144.983,4,258
14,5dRQUolXAVX3BbCiIxmSsf,Your Love,The Outfield,['The Outfield'],0.555,0.757,1,-7.868,0,0.0601,0.103,1.16e-06,0.0631,0.582,129.607,4,222
15,5zWZ9iNevP0397xB3jWV2z,Brother Louie,Modern Talking,['Modern Talking'],0.783,0.836,0,-9.223,0,0.0486,0.396,0.0236,0.135,0.831,108.966,4,223
16,6V50MyHPGhEmwYu0Wdyf0t,The Way It Is,Bruce Hornsby,"['Bruce Hornsby', 'The Range']",0.582,0.689,7,-12.203,1,0.0277,0.607,0.0571,0.145,0.531,111.166,4,298
17,6qUEOWqOzu1rLPUPQ1ECpx,Walk This Way (feat. Aerosmith),Run–D.M.C.,"['Run–D.M.C.', 'Aerosmith']",0.761,0.711,9,-7.989,1,0.0604,0.0174,0.000101,0.0652,0.947,105.448,4,310
18,2A6yzRGMgSQCUapR2ptm6A,True Colors,Cyndi Lauper,['Cyndi Lauper'],0.397,0.207,0,-13.155,1,0.0331,0.701,3.07e-05,0.116,0.268,171.282,4,228
19,7b4yGtR0rujvLi5EBfKKJ2,Take Me Home Tonight,Eddie Money,['Eddie Money'],0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,4,211
20,0snPJPxkk0MbTc0xeUvAPt,Dancing On The Ceiling,Lionel Richie,['Lionel Richie'],0.698,0.774,0,-8.642,1,0.048,0.12,2.26e-06,0.394,0.731,133.197,4,271
21,2Di0qFNb7ATroCGB3q0Ka7,West End Girls - 2018 Remaster,Pet Shop Boys,['Pet Shop Boys'],0.656,0.914,4,-7.471,0,0.0394,0.000943,0.0628,0.159,0.576,113.259,4,286
22,3EGI5qmVmGlfgy9BmNb1R8,Lessons In Love,Level 42,['Level 42'],0.709,0.839,7,-8.403,1,0.0367,0.159,0.00209,0.301,0.864,113.186,4,246
23,1yg7fwwYmx9DQ2TdXUmfpJ,Holding Back the Years - 2008 Remaster,Simply Red,['Simply Red'],0.707,0.514,9,-8.885,0,0.0281,0.58,0.000159,0.0953,0.524,86.035,4,270
24,0ire4j2mcGovF5JA1D2cTp,Don't Leave Me This Way (with Sarah Jane Morris),The Communards,"['The Communards', 'Sarah Jane Morris']",0.64,0.926,3,-5.597,1,0.0322,0.135,2.04e-06,0.134,0.901,131.997,4,271
25,5izGeTxueiFX1UPFGohY9w,Addicted To Love,Robert Palmer,"['Robert Palmer', ""Eric 'ET' Thorngren""]",0.702,0.578,2,-13.415,1,0.031,0.382,5.89e-06,0.0425,0.975,111.617,4,364
26,4ZExvJvQXPEeYzGU0N3THi,Higher Love,Steve Winwood,['Steve Winwood'],0.696,0.78,5,-12.159,1,0.0415,0.0427,0.149,0.298,0.954,98.699,4,352
27,648BMGrt98kUbLo24A4vgj,Hip To Be Square,Huey Lewis & The News,['Huey Lewis & The News'],0.668,0.779,9,-11.089,1,0.0325,0.0025,0.000347,0.139,0.963,140.873,4,245
