,id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
0,6pPWRBubXOBAHnjl5ZIujB,The Best,Tina Turner,['Tina Turner'],0.662,0.737,0,-9.54,1,0.0296,0.108,0.0191,0.119,0.744,103.867,4,330
1,4xiaE15ARCs5CVPA6J8gmC,Eternal Flame,The Bangles,['The Bangles'],0.521,0.233,7,-13.683,1,0.0254,0.635,0.0,0.245,0.4,78.93,3,236
2,4d6eqRtpDX7tydHJGDZUBQ,She Drives Me Crazy,Fine Young Cannibals,['Fine Young Cannibals'],0.799,0.687,2,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,4,216
3,6eN1f9KNmiWEhpE2RhQqB5,Paradise City,Guns N' Roses,"[""Guns N' Roses""]",0.268,0.98,11,-5.958,1,0.103,0.0192,0.00709,0.182,0.395,100.315,4,406
4,7DFawVSjI88xR9mjnWwURg,If You Don't Know Me by Now - 2008 Remaster,Simply Red,['Simply Red'],0.638,0.352,10,-9.266,1,0.0268,0.492,0.0,0.105,0.204,94.173,3,204
5,2oWMI54r0qT4N8Xb4C76vq,The Look,Roxette,['Roxette'],0.634,0.838,2,-5.363,1,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011,4,237
6,1NCuYqMc8hKMb4cpNTcJbD,Another Day in Paradise - 2016 Remaster,Phil Collins,['Phil Collins'],0.78,0.565,3,-7.32,0,0.0306,0.736,0.00269,0.063,0.365,101.967,4,322
7,5tVA6TkbaAH9QMITTQRrNv,Free Fallin',Tom Petty,['Tom Petty'],0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,4,256
8,4LFwNJWoj74Yd71fIr1W8x,Right Here Waiting,Richard Marx,['Richard Marx'],0.395,0.252,0,-13.589,1,0.0301,0.8,0.0,0.101,0.126,177.679,4,264
9,3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start the Fire,Billy Joel,['Billy Joel'],0.712,0.967,7,-5.206,1,0.047,0.0771,0.0,0.356,0.895,145.024,4,288
10,5XcZRgJv3zMhTqCyESjQrF,Poison,Alice Cooper,['Alice Cooper'],0.28,0.908,2,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,4,270
11,1OEoNpiyqBghuEUaT6Je6U,Patience,Guns N' Roses,"[""Guns N' Roses""]",0.457,0.297,6,-12.511,1,0.0306,0.686,0.000107,0.109,0.333,120.021,4,355
12,7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,Tom Petty,['Tom Petty'],0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,4,178
13,6mYrhCAGWzTdF8QnKuchXM,If I Could Turn Back Time,Cher,['Cher'],0.658,0.575,11,-10.365,1,0.0267,0.243,0.0,0.122,0.504,108.329,4,240
