,id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
0,6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,['Drake'],0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4,199
1,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),Post Malone,"['Post Malone', '21 Savage']",0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,4,218
2,09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,The Weeknd,['The Weeknd'],0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,3,228
3,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,"['Calvin Harris', 'Dua Lipa']",0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,4,215
4,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Billie Eilish,"['Billie Eilish', 'Khalid']",0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,4,200
5,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,['Juice WRLD'],0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,4,240
6,09IStsImFySgyp0pIQdqAc,The Middle,Zedd,"['Zedd', 'Maren Morris', 'Grey']",0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,4,185
7,08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,"['Marshmello', 'Anne-Marie']",0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,4,203
8,58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B,"['Cardi B', 'Bad Bunny', 'J Balvin']",0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,4,253
9,3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,['XXXTENTACION'],0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4,167
