,id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
0,6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Britney Spears,['Britney Spears'],0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,4,211
1,2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,blink-182,['blink-182'],0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726,4,167
2,3y4LxiYMgDl4RethdzpmNe,Breathe,Faith Hill,['Faith Hill'],0.529,0.496,7,-9.007,1,0.029,0.173,0.0,0.251,0.278,136.859,4,251
3,0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,Bon Jovi,['Bon Jovi'],0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,4,224
4,62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye,*NSYNC,['*NSYNC'],0.61,0.926,8,-4.843,0,0.0479,0.031,0.0012,0.0821,0.861,172.638,4,200
5,5Mmk2ii6laakqfeCT7OnVD,Thong Song,Sisqo,['Sisqo'],0.706,0.888,2,-6.959,1,0.0654,0.119,9.64e-05,0.07,0.714,121.549,4,254
6,3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,Eminem,['Eminem'],0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,4,284
7,7oQSevUCbYs4QawXTHQVV1,Rock DJ,Robbie Williams,['Robbie Williams'],0.712,0.762,7,-4.307,1,0.0326,0.026,0.0,0.0981,0.842,103.032,4,261
8,7H6ev70Weq6DdpZyyTmUXk,Say My Name,Destiny's Child,"[""Destiny's Child""]",0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009,4,271
9,3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,['Coldplay'],0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4,267
10,60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,['Linkin Park'],0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,4,217
11,4LwU4Vp6od3Sb08CsP99GC,The Next Episode,Dr. Dre,"['Dr. Dre', 'Snoop Dogg']",0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,4,162
12,64BbK9SFKH2jk86U3dGj2P,Otherside,Red Hot Chili Peppers,['Red Hot Chili Peppers'],0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4,255
13,6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,3 Doors Down,['3 Doors Down'],0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,4,234
14,49X0LAl6faAusYq02PRAY6,Lady - Hear Me Tonight,Modjo,['Modjo'],0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,4,307
15,3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,Toploader,['Toploader'],0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,4,233
16,25FTMokYEbEWHEdss5JLZS,Teenage Dirtbag,Wheatus,['Wheatus'],0.625,0.85,4,-3.904,1,0.0495,0.346,0.000233,0.174,0.633,94.661,4,242
17,5XVjNRubJUW0iPhhSWpLCj,Better Off Alone,Alice Deejay,['Alice Deejay'],0.671,0.882,8,-6.149,0,0.0552,0.00181,0.667,0.285,0.787,136.955,4,215
18,52LJ3hyknOijCrE5gCD0rE,L'Amour Toujours,Gigi D'Agostino,"[""Gigi D'Agostino""]",0.638,0.877,7,-4.449,1,0.0302,0.0771,0.0221,0.364,0.743,139.052,4,242
19,7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,Dr. Dre,"['Dr. Dre', 'Eminem']",0.924,0.74,8,-1.299,1,0.0774,0.0827,0.0,0.163,0.621,133.974,4,222
20,2avKuMN2QXkaG9vvHa2JLt,Take A Look Around,Limp Bizkit,['Limp Bizkit'],0.425,0.852,11,-5.607,1,0.046,0.0175,0.306,0.0935,0.512,101.968,4,321
21,35o9a4iAfLl5jRmqMX9c1D,Shape of My Heart,Backstreet Boys,['Backstreet Boys'],0.575,0.786,9,-4.353,1,0.0296,0.252,0.0,0.159,0.518,96.102,4,230
