,id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
0,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronson,"['Mark Ronson', 'Bruno Mars']",0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,4,270
1,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,Ed Sheeran,['Ed Sheeran'],0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,4,282
2,2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),Wiz Khalifa,"['Wiz Khalifa', 'Charlie Puth']",0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,4,230
3,4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Justin Bieber,['Justin Bieber'],0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,4,206
4,1Lim1Py7xBgbAkAys3AGAG,Lean On,Major Lazer,"['Major Lazer', 'MØ', 'DJ Snake']",0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4,177
5,2PIvq1pGrUjY007X5y1UpM,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,['The Weeknd'],0.659,0.381,2,-5.922,0,0.0304,0.385,0.0,0.0972,0.426,119.844,3,252
6,3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,['Ellie Goulding'],0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,4,253
7,5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,The Neighbourhood,['The Neighbourhood'],0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,4,260
8,0ct6r3EGTcMLPtrXHDvVjc,The Nights,Avicii,['Avicii'],0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,4,177
9,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,['Twenty One Pilots'],0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,4,202
10,1p80LdxRV74UKvL8gnD7ky,Blank Space,Taylor Swift,['Taylor Swift'],0.753,0.678,5,-5.421,1,0.0644,0.085,1.64e-06,0.13,0.583,96.006,4,232
11,7fBv7CLKzipRk6EC6TWHOB,The Hills,The Weeknd,['The Weeknd'],0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,4,242
12,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,['Tame Impala'],0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,4,216
13,50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Justin Bieber,['Justin Bieber'],0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,4,234
14,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,['WALK THE MOON'],0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,4,199
15,7xoUc6faLbCqZO6fQEYprd,One Last Time,Ariana Grande,['Ariana Grande'],0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,4,197
16,2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,BØRNS,['BØRNS'],0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,4,218
17,2TeLIzFBe3hxkPR5FIQZut,Like I Can,Sam Smith,['Sam Smith'],0.656,0.627,7,-6.627,0,0.0379,0.343,2.17e-05,0.124,0.481,99.933,4,167
18,22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,['The Weeknd'],0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949,4,214
19,3pXF1nA74528Edde4of9CC,Don't,Bryson Tiller,['Bryson Tiller'],0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991,4,198
20,3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,Demi Lovato,['Demi Lovato'],0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,4,215
21,2P4OICZRVAQcYAV2JReRfj,Waiting For Love,Avicii,['Avicii'],0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,4,231
22,09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,['Justin Bieber'],0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,4,201
23,04aAxqtGp5pv12UXAg4pkq,Centuries,Fall Out Boy,['Fall Out Boy'],0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,4,228
24,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Pitbull,"['Pitbull', 'Ne-Yo']",0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,4,229
25,2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,One Direction,['One Direction'],0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,4,192
26,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Calvin Harris,"['Calvin Harris', 'Ellie Goulding']",0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,4,227
