,id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
0,60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",Pharrell Williams,['Pharrell Williams'],0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,4,233
1,4jbmgIyjGoXjY01XxatOx6,Dark Horse,Katy Perry,"['Katy Perry', 'Juicy J']",0.647,0.585,6,-6.123,1,0.0512,0.00314,0.0,0.165,0.353,131.934,4,216
2,7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,Sam Smith,['Sam Smith'],0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,4,239
3,3oiMJQAWVaxSubJ7b2VUtX,Fancy,Iggy Azalea,"['Iggy Azalea', 'Charli XCX']",0.912,0.716,10,-4.141,0,0.0697,0.0904,0.0,0.0491,0.377,94.981,4,200
4,5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,['One Direction'],0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,4,227
5,5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,Sam Smith,['Sam Smith'],0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,4,173
6,6RtPijgfPKROxEzTHNRiDp,Rude,MAGIC!,['MAGIC!'],0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033,4,225
7,2s1sdSqGcKxpPr5lCl7jAV,Chandelier,Sia,['Sia'],0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,5,216
8,3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,['John Legend'],0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,4,270
9,62ke5zFUJN6RvtXZgVH0F8,Only Love Can Hurt Like This,Paloma Faith,['Paloma Faith'],0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97e-05,0.334,0.304,90.99,4,233
10,5jE48hhRu8E6zBDPRSkEq7,All About That Bass,Meghan Trainor,['Meghan Trainor'],0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,4,188
11,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,['Ed Sheeran'],0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4,259
12,0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,Coldplay,['Coldplay'],0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,4,268
13,4gbVRS8gloEluzf0GzDOFc,Maps,Maroon 5,['Maroon 5'],0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,4,190
14,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,One Direction,['One Direction'],0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,4,245
15,6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,['MKTO'],0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,4,175
16,6YUTL4dYpB9xZO5qExPf05,Summer,Calvin Harris,['Calvin Harris'],0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,4,223
17,3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),Pitbull,"['Pitbull', 'Kesha']",0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,4,204
18,3JvrhDOgAt6p7K8mDyZwRd,Riptide,Vance Joy,['Vance Joy'],0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,4,204
19,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,Ed Sheeran,['Ed Sheeran'],0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,4,282
20,2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,One Direction,['One Direction'],0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217,4,228
21,2iuZJX9X9P0GKaE93xcPjk,Sugar,Maroon 5,['Maroon 5'],0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,4,235
22,5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,American Authors,['American Authors'],0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,4,194
23,0puf9yIluy9W0vpMEUoAnN,Bang Bang,Jessie J,"['Jessie J', 'Ariana Grande', 'Nicki Minaj']",0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028,4,199
24,1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,Rixton,['Rixton'],0.545,0.783,5,-4.261,0,0.0345,0.00489,0.0,0.132,0.551,174.084,4,194
25,2ixsaeFioXJmMgkkbd4uj1,Budapest,George Ezra,['George Ezra'],0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.812,4,201
26,6sy3LkhNFjJWlaeSMNwQ62,Counting Stars,OneRepublic,['OneRepublic'],0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.115,0.477,122.017,4,258
27,5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,Ariana Grande,"['Ariana Grande', 'The Weeknd']",0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,4,236
28,0zO8ctW0UiuOefR87OeJOZ,Collard Greens,ScHoolboy Q,"['ScHoolboy Q', 'Kendrick Lamar']",0.825,0.575,11,-4.87,1,0.0633,0.025,9.94e-06,0.205,0.65,153.954,4,300
29,3G6hD9B2ZHOsgf4WfNu7X1,Team,Lorde,['Lorde'],0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961,4,193
30,2bL2gyO6kBdLkNSkxXNh6x,Animals,Maroon 5,['Maroon 5'],0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,4,231
31,3DmW6y7wTEYHJZlLo1r6XJ,Shower,Becky G,['Becky G'],0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,4,206
32,1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,Nico & Vinz,['Nico & Vinz'],0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,4,246
33,4lhqb6JvbHId48OUJGwymk,Hey Brother,Avicii,['Avicii'],0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4,255
34,1HFfMOxCAT4GAwaPfCdmUs,Waves - Robin Schulz Radio Edit,Mr. Probz,"['Mr. Probz', 'Robin Schulz']",0.829,0.51,5,-9.334,0,0.0369,0.00821,0.00143,0.0829,0.45,119.994,4,208
35,13P5rwmk2EsoFRIz9UCeh9,Cool Kids,Echosmith,['Echosmith'],0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,4,238
36,4G92yYrUs0cvY7G41YRI0z,Jealous,Labrinth,['Labrinth'],0.439,0.153,1,-8.95,1,0.0479,0.874,0.0,0.107,0.104,116.76,3,288
