,id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
0,7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,Elton John,"['Elton John', 'Kiki Dee']",0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,4,275
1,5uuJruktM9fMdN9Va0DUMl,Play That Funky Music,Wild Cherry,['Wild Cherry'],0.814,0.672,9,-12.068,1,0.0619,0.0435,0.0,0.061,0.933,109.394,4,300
2,1i5oEx2vFczQ2sCY3c6Kn5,Love Hurts,Nazareth,['Nazareth'],0.485,0.328,7,-11.853,1,0.0254,0.00596,0.0032,0.325,0.138,79.766,4,233
3,0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,ABBA,['ABBA'],0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,4,230
4,4T5Y25pWs2pVZVcFIqFuf8,You Should Be Dancing,Bee Gees,['Bee Gees'],0.704,0.852,0,-6.521,1,0.0302,0.0283,0.352,0.625,0.96,122.969,4,256
5,0KMGxYKeUzK9wc5DZCt3HT,If You Leave Me Now,Chicago,['Chicago'],0.434,0.563,11,-6.784,1,0.0268,0.0197,0.000824,0.128,0.275,104.183,4,235
6,1hQFF33xi8ruavZNyovtUN,"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,['Frankie Valli & The Four Seasons'],0.737,0.495,1,-13.489,1,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,4,197
7,5MxNLUsfh7uzROypsoO5qe,Dream On,Aerosmith,['Aerosmith'],0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,4,267
8,1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,Boston,['Boston'],0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,4,285
9,7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,AC/DC,['AC/DC'],0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,4,215
10,5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,Blue Öyster Cult,['Blue Öyster Cult'],0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,4,308
11,43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,Thin Lizzy,['Thin Lizzy'],0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,4,267
12,7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,Queen,['Queen'],0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.883,4,354
13,4KcH1ZRV2W1q7Flq0QqC76,Blitzkrieg Bop - 2016 Remaster,Ramones,['Ramones'],0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,4,134
14,3WMbD1OyfKuwWDWMNbPQ4g,Daddy Cool,Boney M.,['Boney M.'],0.763,0.777,5,-6.932,0,0.0364,0.281,0.79,0.134,0.929,124.431,4,209
15,5SZ6zX4rOrEQferfFC2MfP,Walk This Way,Aerosmith,['Aerosmith'],0.653,0.73,5,-10.613,1,0.043,0.0114,1.03e-05,0.0754,0.894,108.705,4,220
16,4GhtDORJiSRYxj6M1bv0vX,Love Really Hurts Without You,Billy Ocean,['Billy Ocean'],0.518,0.907,5,-3.732,1,0.0343,0.00221,1.15e-05,0.0838,0.961,140.982,4,179
17,2hdNya0b6Cc2YJ8IyaQIWp,Livin' Thing,Electric Light Orchestra,['Electric Light Orchestra'],0.549,0.651,0,-7.097,1,0.0323,0.583,0.0,0.121,0.368,122.818,4,212
