,id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
0,31AOj9sFz2gM0O3hMARRBx,Losing My Religion,R.E.M.,['R.E.M.'],0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,4,268
1,3ovjw5HZZv43SxTwApooCM,Wind Of Change,Scorpions,['Scorpions'],0.452,0.524,0,-10.108,1,0.0351,0.315,0.0,0.103,0.246,151.505,4,312
2,6hTBP6QLwJdxbKyLlLXrGo,Let's Talk About Sex,Salt-N-Pepa,['Salt-N-Pepa'],0.863,0.543,6,-13.497,1,0.13,0.0507,0.0,0.241,0.799,106.929,4,213
3,5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,Nirvana,['Nirvana'],0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4,302
4,58c8pMaXi3xdpBIVfG6WGC,More Than Words,Extreme,['Extreme'],0.403,0.134,6,-14.955,1,0.0353,0.469,0.0,0.113,0.258,182.894,4,334
5,4JiEyzf0Md7KEFFGWDDdCr,Knockin' On Heaven's Door,Guns N' Roses,"[""Guns N' Roses""]",0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,4,336
6,3VqHuw0wFlIHcIPWkhIbdQ,Enter Sandman (Remastered),Metallica,['Metallica'],0.566,0.834,6,-8.412,0,0.0298,0.00277,0.008,0.0625,0.621,123.296,4,332
7,1L94M3KIu7QluZe63g64rv,Alive,Pearl Jam,['Pearl Jam'],0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,4,341
8,1v2zyAJrChw5JnfafSkwkJ,Shiny Happy People,R.E.M.,['R.E.M.'],0.452,0.909,9,-3.977,1,0.0366,0.0313,0.0603,0.23,0.805,124.623,4,226
9,17S4XrLvF5jlGvGCJHgF51,Learning To Fly,Tom Petty and the Heartbreakers,['Tom Petty and the Heartbreakers'],0.651,0.766,0,-9.935,1,0.0299,0.206,0.00103,0.362,0.949,116.74,4,242
