,id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
0,6kvoHl80mfCVTv7XnZkjQn,"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,['Roxette'],0.52,0.652,5,-6.655,1,0.0274,0.34,5.49e-05,0.256,0.722,80.609,4,259
1,1SKApv6ZfJ9bkUxeRObJEF,Freedom! '90,George Michael,['George Michael'],0.675,0.873,5,-7.697,1,0.0441,0.0998,1.48e-05,0.0541,0.817,91.77,4,388
2,5GHY1DFWKz3Prg2V0Iodqo,Nothing Compares 2 U,Sinéad O'Connor,"[""Sinéad O'Connor""]",0.512,0.574,5,-7.016,1,0.0273,0.0425,2.31e-05,0.105,0.161,119.917,4,280
3,3e7yziCpnpx2ujgvXqSLzp,Kingston Town,UB40,['UB40'],0.956,0.254,8,-13.264,1,0.0551,0.156,0.0362,0.0362,0.8,102.071,4,228
4,57bgtoPSgt236HzfBOd8kj,Thunderstruck,AC/DC,['AC/DC'],0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,4,293
5,7w5AOd6HrDIHewHfpABEss,Wicked Game,Chris Isaak,['Chris Isaak'],0.663,0.296,9,-18.09,1,0.0294,0.68,0.00837,0.0879,0.359,112.306,4,289
6,1B75hgRqe7A4fwee3g3Wmu,U Can't Touch This,MC Hammer,['MC Hammer'],0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,4,257
7,0e3yhVeNaTfKIWQRw9U9sY,Sacrifice,Elton John,['Elton John'],0.756,0.422,11,-12.967,0,0.0292,0.0165,0.00183,0.0368,0.487,112.751,4,304
8,05NYcsjJwOYq4jIiKPVj9p,Hard To Handle,The Black Crowes,['The Black Crowes'],0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,4,188
9,1KU5EHSz04JhGg3rReGJ0N,Black Velvet,Alannah Myles,['Alannah Myles'],0.754,0.366,8,-10.07,1,0.0312,0.273,9.04e-05,0.106,0.469,91.147,4,287
10,4VZDv8sASBS8UruUBGTFdk,Hold On,Wilson Phillips,['Wilson Phillips'],0.679,0.657,5,-9.897,1,0.0255,0.4,0.0,0.0497,0.546,97.8,4,267
11,4wEbikMfcSFAukCbbL06si,No Vaseline,Ice Cube,['Ice Cube'],0.575,0.927,4,-5.511,0,0.395,0.0383,0.0,0.0623,0.473,105.567,4,314
12,2He3NOyqtLNE3RQPpeDdSb,Groove Is in the Heart,Deee-Lite,['Deee-Lite'],0.694,0.881,1,-4.053,0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,4,232
13,0DnGfA1r8pAssJCuq4ojla,Still Got The Blues,Gary Moore,['Gary Moore'],0.189,0.39,9,-14.497,0,0.0353,0.257,0.000152,0.122,0.32,169.563,3,371
14,1sUTfgduT0WIQO8kXKXxLC,"Blaze Of Glory - From ""Young Guns II"" Soundtrack",Jon Bon Jovi,['Jon Bon Jovi'],0.55,0.618,7,-9.822,1,0.0307,0.0564,2.62e-05,0.0937,0.429,78.61,4,335
15,4ReyTz0y3TGkX48wO3Llot,Epic,Faith No More,['Faith No More'],0.358,0.893,4,-7.486,0,0.12,0.0222,0.0524,0.126,0.262,174.238,4,294
16,7eheoW4hxrH51ww2QePVwF,Gonna Make You Sweat (Everybody Dance Now),C & C Music Factory,['C & C Music Factory'],0.557,0.798,6,-7.405,1,0.0935,0.000851,0.675,0.183,0.794,112.187,4,244
17,5YjKdeES9QRJ8NmF4Xc8pV,All I Wanna Do Is Make Love To You,Heart,['Heart'],0.626,0.746,7,-8.832,1,0.0282,0.16,0.0,0.0618,0.8,102.896,4,311
18,5NK8jad728pj6YeqM5VJD4,She Talks To Angels,The Black Crowes,['The Black Crowes'],0.584,0.521,4,-5.782,1,0.0295,0.06,7.56e-05,0.22,0.317,160.058,4,329
19,5u5F7qLDvZjBSktaDp4HxB,Moneytalks,AC/DC,['AC/DC'],0.649,0.903,7,-3.677,1,0.0318,0.000841,0.000351,0.122,0.412,121.841,4,226
20,50PeqUz1BjMw9ayNTk5O4d,I've Been Thinking About You,Londonbeat,['Londonbeat'],0.678,0.659,11,-12.695,0,0.0396,0.0236,0.00192,0.0744,0.899,113.542,4,230
21,4F2t297QK40XFcIHqkmLHs,I Wish It Would Rain Down - 2016 Remaster,Phil Collins,['Phil Collins'],0.51,0.667,8,-4.715,1,0.0294,0.292,0.00683,0.313,0.356,125.887,4,328
22,0gXTCSzaCOzNoRb9FeE62N,The King of Wishful Thinking,Go West,['Go West'],0.669,0.869,0,-7.378,1,0.0525,0.0331,0.0,0.0991,0.919,107.887,4,242
23,11d9oUiwHuYt216EFA2tiz,Ice Ice Baby,Vanilla Ice,['Vanilla Ice'],0.98,0.535,2,-16.035,1,0.058,0.027,1.68e-06,0.104,0.675,115.744,4,271
24,2o4u19nlQWOGg5mLanT7Pg,Forever,KISS,['KISS'],0.435,0.666,6,-10.596,1,0.031,0.254,1.4e-05,0.0541,0.566,176.431,4,233
25,5jVJAojK3LFKETjI2gYb8O,I Promised Myself,Nick Kamen,['Nick Kamen'],0.581,0.801,9,-12.282,1,0.0306,0.00424,0.00171,0.0326,0.692,128.179,4,241
26,6c9nkeetGbsoXa7d5E1wHa,Crying in the Rain,a-ha,['a-ha'],0.394,0.547,2,-9.276,1,0.0383,0.436,0.000111,0.344,0.151,181.74,4,260
27,66IC0uXoVyYT5q3R27bbZy,Sit Down,James,['James'],0.561,0.706,9,-9.446,1,0.029,0.00263,0.00125,0.122,0.569,126.077,4,245
28,1Z6lKdYhwp8WYoBqGCKxlM,Unskinny Bop,Poison,['Poison'],0.574,0.93,1,-2.949,1,0.0413,0.0657,7.78e-06,0.108,0.69,92.303,4,228
29,6J6RWKCPN5RFKHUKEUFjxS,Step by Step,New Kids On The Block,['New Kids On The Block'],0.787,0.63,0,-12.295,1,0.0609,0.0274,6.69e-06,0.161,0.882,125.347,4,267
30,7j5TIXPi0cCbSSqItmbyZy,Vogue,Madonna,['Madonna'],0.748,0.84,6,-7.701,1,0.0421,0.00348,0.00647,0.44,0.304,115.997,4,317
31,0nQLxiNGbbUoSGrxksETLm,The Power,SNAP!,['SNAP!'],0.74,0.88,0,-7.693,1,0.0624,0.0434,0.00803,0.341,0.707,108.899,4,229
32,4lnjHTyYWBrFGeRXDZaHCL,Promise Me,Beverley Craven,['Beverley Craven'],0.46,0.232,8,-14.729,1,0.0307,0.753,0.0,0.0934,0.293,124.176,4,217
33,6kVyOOkIYOmOtPQrTLAawt,Show Me Heaven - Acoustic Demo Version,Maria McKee,['Maria McKee'],0.573,0.455,10,-6.474,0,0.0281,0.787,0.000721,0.566,0.379,80.223,4,223
34,0C6EIiQu8CS4eYtOCMEiAd,Policy of Truth - 2006 Remaster,Depeche Mode,['Depeche Mode'],0.678,0.657,8,-7.3,1,0.028,0.00933,0.225,0.118,0.358,114.209,4,294
35,3HLgjHYaEhKFvV4SSvI9Te,Love Will Lead You Back,Taylor Dayne,['Taylor Dayne'],0.547,0.513,1,-7.006,1,0.0267,0.201,0.0,0.0866,0.2,73.214,4,278
36,6sFpmdsk4UDMcDWdy4T1Kc,Candy,Iggy Pop,['Iggy Pop'],0.624,0.585,7,-10.812,1,0.03,0.0414,2.08e-05,0.0467,0.646,144.251,4,253
37,4ziqqoW1o3P5EhNqK6CPb1,Something Happened on the Way to Heaven - 2016 Remaster,Phil Collins,['Phil Collins'],0.656,0.88,5,-4.137,0,0.0287,0.184,0.00609,0.272,0.88,114.613,4,292
38,1ZozGivTAYsOwhy6LVHsPX,Kool Thing,Sonic Youth,['Sonic Youth'],0.262,0.82,7,-11.621,1,0.0428,0.0103,0.0914,0.101,0.254,155.197,4,246
39,7ziicmUOzWXAkdPriOmFk9,The Only One I Know,The Charlatans,['The Charlatans'],0.546,0.572,5,-13.104,1,0.0319,0.0701,0.000731,0.079,0.529,113.312,4,238
40,1EjQRTG53jsinzk2xlVVJP,Enjoy the Silence - 2006 Remaster,Depeche Mode,['Depeche Mode'],0.38,0.591,0,-11.966,0,0.0321,0.348,0.0146,0.127,0.22,113.003,4,373
41,0gLQ6jhJsyYfl7PrD1RZ7X,Vision of Love,Mariah Carey,['Mariah Carey'],0.256,0.464,5,-10.959,1,0.0382,0.433,0.0,0.121,0.355,205.362,3,209
42,6wBMTv8yTiNh50fqTkT0JC,Everybody Everybody,Black Box,['Black Box'],0.712,0.785,5,-6.418,0,0.0386,0.00363,6.95e-06,0.0878,0.975,117.643,4,247
43,1tuwC1Ob5vnYZhvg3zyzJg,Pictures of You - 2010 Remaster,The Cure,['The Cure'],0.484,0.776,9,-6.48,1,0.0312,0.00371,0.109,0.131,0.495,171.935,4,448
44,2MOOJh1xUgND4rLjB6h4jY,Get Up (Before The Night Is Over),Technotronic,['Technotronic'],0.79,0.727,6,-11.84,0,0.105,0.00418,0.000162,0.0628,0.67,123.958,4,337
45,5GWQFABlMV6gpwzETqD5JG,A Little Time,The Beautiful South,['The Beautiful South'],0.635,0.208,5,-15.701,1,0.0363,0.679,3.8e-06,0.117,0.356,108.606,4,180
46,5jhDeobWatA1XAHWKOWPh2,Killer,Adamski,"['Adamski', 'Seal']",0.785,0.546,10,-13.945,0,0.0587,0.0241,0.0681,0.0547,0.766,119.983,4,251
