,id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
0,4kOfxxnW1ukZdsNbCKY9br,What's Love Got to Do with It,Tina Turner,['Tina Turner'],0.851,0.406,1,-11.631,1,0.0661,0.219,6.41e-06,0.0853,0.792,97.84,4,227
1,4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,George Michael,['George Michael'],0.574,0.628,2,-8.815,0,0.036,0.13,0.0,0.271,0.803,153.119,4,300
2,0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,Bruce Springsteen,['Bruce Springsteen'],0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,4,279
3,7o9uu2GDtVDr9nsR7ZRN73,Time After Time,Cyndi Lauper,['Cyndi Lauper'],0.726,0.449,0,-9.206,1,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,4,241
4,54X78diSLoUDI3joC2bjMz,Purple Rain,Prince,['Prince'],0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,4,521
5,63CHa6rmamv9OsehkRD8oz,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,['Phil Collins'],0.58,0.498,1,-6.901,1,0.0277,0.198,0.0,0.132,0.111,116.271,4,206
6,6NAEpcvbmNdT0cWP3LFDcY,I Want To Break Free - Remastered 2011,Queen,['Queen'],0.875,0.408,4,-10.507,1,0.0376,0.0782,0.000848,0.122,0.774,109.084,4,199
7,4S1VYqwfkLit9mKVY3MXoo,Forever Young,Alphaville,['Alphaville'],0.489,0.483,9,-9.466,0,0.0275,0.42,0.0028,0.236,0.333,136.822,4,227
8,0ikz6tENMONtK6qGkOrU3c,Wake Me Up Before You Go-Go,Wham!,['Wham!'],0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,4,231
9,7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,Bruce Springsteen,['Bruce Springsteen'],0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,4,241
10,7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,Van Halen,['Van Halen'],0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,4,242
11,1FvDJ9KGxcqwv1utyPL3JZ,This Charming Man - 2011 Remaster,The Smiths,['The Smiths'],0.611,0.846,11,-5.9,1,0.0436,0.00509,0.0,0.0784,0.751,103.912,4,163
12,6RNDeRnWsRMjPdNVgupZCs,I Just Called To Say I Love You,Stevie Wonder,['Stevie Wonder'],0.748,0.551,1,-9.054,1,0.0239,0.243,1.57e-06,0.0943,0.65,113.535,4,262
13,1hlveB9M6ijHZRbzZ2teyh,We're Not Gonna Take It,Twisted Sister,['Twisted Sister'],0.502,0.924,4,-6.299,1,0.0503,0.0127,0.0,0.162,0.922,149.186,4,220
14,2vz1CsL5WBsbpBcwgboTAw,"Footloose - From ""Footloose"" Soundtrack",Kenny Loggins,['Kenny Loggins'],0.583,0.905,2,-6.132,1,0.0733,0.0984,0.00019,0.0593,0.646,173.982,4,227
15,4ZhPLoMzZwewHLLjV1J15c,99 Luftballons,Nena,['Nena'],0.575,0.555,4,-7.495,1,0.0453,0.103,1.3e-06,0.111,0.504,95.361,4,232
16,5vmRQ3zELMLUQPo2FLQ76x,Smalltown Boy,Bronski Beat,['Bronski Beat'],0.685,0.584,5,-10.616,0,0.0276,0.288,0.00918,0.124,0.939,134.546,4,302
17,58XWGx7KNNkKneHdprcprX,Rock You Like A Hurricane,Scorpions,['Scorpions'],0.482,0.617,4,-12.931,0,0.0458,0.00543,0.000146,0.284,0.718,125.697,4,252
18,6JNJERZGJwDVgkmbohBw7u,Self Control,Laura Branigan,['Laura Branigan'],0.814,0.686,6,-12.172,0,0.0342,0.219,0.00382,0.155,0.778,106.679,4,246
19,36lkJSDyMEZoWTqtRj8Q8q,You're the Inspiration - 2006 Remaster,Chicago,['Chicago'],0.583,0.602,11,-6.364,1,0.0274,0.368,0.0,0.22,0.388,74.008,4,229
20,0X1sqQ652p1sceKM2nJlIJ,Runaway,Bon Jovi,['Bon Jovi'],0.475,0.899,9,-4.321,0,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,4,231
21,2K22nUTdyr48JDwI5t906t,Relax,Frankie Goes To Hollywood,['Frankie Goes To Hollywood'],0.676,0.695,11,-13.395,0,0.0392,0.326,1.09e-05,0.0462,0.691,114.93,4,237
22,1ZPlNanZsJSPK5h9YZZFbZ,Like a Virgin,Madonna,['Madonna'],0.771,0.655,3,-10.842,0,0.0372,0.152,0.00197,0.0685,0.97,119.747,4,219
23,1Qrdlkgg9I4J7r3P4kZNwr,Missing You,John Waite,['John Waite'],0.552,0.552,11,-9.736,0,0.0364,0.052,0.0,0.046,0.593,208.571,4,270
24,51H2y6YrNNXcy3dfc3qSbA,When Doves Cry,Prince,['Prince'],0.729,0.989,9,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,4,353
25,4jhsuQCUCJKA5f0bXb6XdJ,It's My Life - 1997 Remaster,Talk Talk,['Talk Talk'],0.627,0.802,0,-8.432,1,0.0348,0.197,0.784,0.404,0.867,126.283,4,232
26,2RWFncSWZEhSRRifqiDNVV,Run To You,Bryan Adams,['Bryan Adams'],0.561,0.811,4,-6.157,1,0.0265,0.00515,3.6e-05,0.287,0.635,126.593,4,233
27,1Hv1VTm8zeOeybub15mA2R,Smooth Operator - Single Version,Sade,['Sade'],0.734,0.58,9,-6.619,0,0.0321,0.238,0.0006,0.0298,0.962,119.336,4,259
28,1brpdmqkx3kSxyqzqXfW7J,Heaven's On Fire,KISS,['KISS'],0.679,0.866,0,-6.053,1,0.0635,0.00376,3.1e-05,0.312,0.785,124.324,4,201
29,2JvPJ8ydPuN2NhpH4oti6I,Dance Hall Days,Wang Chung,['Wang Chung'],0.664,0.589,0,-14.415,1,0.0406,0.259,0.00587,0.221,0.54,102.74,4,241
30,665Jxlgi1HamPKbW1vwzx4,We Belong,Pat Benatar,['Pat Benatar'],0.706,0.322,5,-14.108,1,0.0467,0.528,2.37e-06,0.576,0.305,135.154,4,221
31,5DH7nDryMhpixm4G4B7RP9,The Longest Time,Billy Joel,['Billy Joel'],0.637,0.333,3,-9.603,1,0.0262,0.181,0.0,0.147,0.588,84.347,4,218
32,5B6Z7NwVqA7W3UFiqBdEJC,Round and Round,Ratt,['Ratt'],0.628,0.934,11,-6.026,1,0.0527,0.00682,1.11e-05,0.0852,0.491,126.538,4,266
33,3wfujdbamR3Z46F4xav7LM,Drive,The Cars,['The Cars'],0.582,0.606,6,-9.961,1,0.0289,0.124,0.00139,0.151,0.504,111.441,5,234
34,0QeI79sp1vS8L3JgpEO7mD,Let's Go Crazy,Prince,['Prince'],0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.376,195.815,4,280
35,7jwQlYGpOml9ETGre1HqGA,Somebody's Watching Me,Rockwell,['Rockwell'],0.82,0.357,1,-13.585,0,0.0437,0.0371,0.00452,0.0541,0.765,124.117,4,299
36,2EGaDf0cPX789H3LNeB03D,Cruel Summer,Bananarama,['Bananarama'],0.666,0.871,1,-6.017,0,0.0272,0.27,0.0208,0.263,0.936,108.501,4,215
