,id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
0,4RY96Asd9IefaL3X4LOLZ8,In Da Club,50 Cent,['50 Cent'],0.902,0.72,6,-2.776,0,0.347,0.26,0.0,0.0749,0.805,90.059,4,193
1,5qTvkDrSfvwDv6RBjjcfQr,Get Busy,Sean Paul,['Sean Paul'],0.735,0.824,10,-4.143,0,0.036,0.615,0.0,0.158,0.726,100.202,4,212
2,5Z01UMMf7V1o0MzF86s6WJ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,['Eminem'],0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,4,326
3,5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),Beyoncé,"['Beyoncé', 'JAY-Z']",0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,4,236
4,4O4dhPrjcw7GSLNafNydmb,Big Yellow Taxi,Counting Crows,"['Counting Crows', 'Vanessa Carlton']",0.678,0.866,1,-4.341,1,0.048,0.00295,0.0,0.16,0.842,88.041,4,226
5,0xmjwnQ3FNE6HuWCt2nHdZ,Where Is The Love?,Black Eyed Peas,['Black Eyed Peas'],0.834,0.699,5,-3.222,1,0.178,0.111,0.0,0.131,0.809,94.086,4,273
6,4ZOyH6KjomjlqCz3oFqglr,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,Jennifer Lopez,"['Jennifer Lopez', 'Jadakiss', 'Styles P']",0.844,0.754,6,-5.46,1,0.207,0.00833,3.42e-06,0.0575,0.961,100.002,4,188
7,0KxU9wjCedUxSGdjuFdBDu,Shut Up,Black Eyed Peas,['Black Eyed Peas'],0.805,0.717,2,-3.956,1,0.266,0.0669,0.0,0.248,0.582,112.989,4,296
8,3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,The White Stripes,['The White Stripes'],0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,4,232
9,0BCPKOYdS2jbQ8iyB56Zns,Clocks,Coldplay,['Coldplay'],0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,4,308
