,id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
0,1c8gk2PeTE04A1pIDH9YMk,Rolling in the Deep,Adele,['Adele'],0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,4,228
1,7LcfRTgAVTs5pQGEQgUEzN,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,"['Maroon 5', 'Christina Aguilera']",0.722,0.758,11,-4.477,0,0.0471,0.0111,0.0,0.308,0.62,128.047,4,201
2,0IkKz2J93C94Ei4BvDop7P,Party Rock Anthem,LMFAO,"['LMFAO', 'Lauren Bennett', 'GoonRock']",0.75,0.727,5,-4.21,0,0.142,0.0189,0.0,0.266,0.359,129.993,4,262
3,4r6eNCsrZnQWJzzvFh4nlg,Firework,Katy Perry,['Katy Perry'],0.638,0.832,8,-5.039,1,0.049,0.141,0.0,0.113,0.648,124.071,4,228
4,2tJulUYLDKOg9XrtVkMgcJ,Grenade,Bruno Mars,['Bruno Mars'],0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,4,222
5,6nek1Nin9q48AVZcWs9e9D,Paradise,Coldplay,['Coldplay'],0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,4,279
6,7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,['Foster The People'],0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,4,240
7,4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Pitbull,"['Pitbull', 'Ne-Yo', 'Afrojack', 'Nayer']",0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,4,252
8,0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,"['Gym Class Heroes', 'Adam Levine']",0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,4,211
9,6lanRgr6wXibZr8KgzXxBl,A Thousand Years,Christina Perri,['Christina Perri'],0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,3,285
10,0laYHRpNTS6i8FXdupHkJ4,Love You Like A Love Song,Selena Gomez & The Scene,['Selena Gomez & The Scene'],0.858,0.678,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009,4,188
11,0JXXNGljqupsJaZsgSbMZV,Sure Thing,Miguel,['Miguel'],0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,4,195
12,3hlksXnvbKogFdPbpO9vel,Super Bass,Nicki Minaj,['Nicki Minaj'],0.723,0.86,11,-4.357,1,0.203,0.271,4.56e-06,0.598,0.667,126.979,4,200
13,1zwMYTA5nlNjZxYrvBB2pV,Someone Like You,Adele,['Adele'],0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,4,285
14,3C0nOe05EIt1390bVABLyN,On The Floor,Jennifer Lopez,"['Jennifer Lopez', 'Pitbull']",0.73,0.777,3,-5.194,0,0.0496,0.105,0.000478,0.0691,0.575,130.0,4,285
15,0GO8y8jQk1PkHzS31d699N,Tongue Tied,Grouplove,['Grouplove'],0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,4,218
16,5yDL13y5giogKs2fSNf7sj,Glad You Came,The Wanted,['The Wanted'],0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885,4,198
17,7ySUcLPVX7KudhnmNcgY2D,S&M,Rihanna,['Rihanna'],0.769,0.684,1,-5.019,1,0.0411,0.0105,0.000125,0.0887,0.835,127.972,4,244
18,6LxSe8YmdPxy095Ux6znaQ,Headlines,Drake,['Drake'],0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,4,236
19,3JA9Jsuxr4xgHXEawAdCp4,Just Can’t Get Enough,Black Eyed Peas,['Black Eyed Peas'],0.659,0.628,0,-8.685,0,0.179,0.186,0.0,0.105,0.262,94.05,4,219
20,1gv4xPanImH17bKZ9rOveR,Raise Your Glass,P!nk,['P!nk'],0.7,0.709,7,-5.006,1,0.0838,0.0048,0.0,0.029,0.624,122.019,4,203
21,73CMRj62VK8nUS4ezD2wvi,Set Fire to the Rain,Adele,['Adele'],0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,4,243
22,03tqyYWC9Um2ZqU0ZN849H,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,"['Waka Flocka Flame', 'Roscoe Dash', 'Wale']",0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,131.497,4,264
23,3TcL0dyCMyr0kyTTc4NLgI,Who Says,Selena Gomez & The Scene,['Selena Gomez & The Scene'],0.682,0.927,4,-2.915,1,0.0479,0.0843,0.0,0.149,0.744,101.019,4,196
24,22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,Kanye West,['Kanye West'],0.531,0.803,1,-3.284,1,0.0717,0.0796,1.71e-05,0.176,0.221,142.113,4,300
