,id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
0,5y8d8RHvxb0KiTa9Nq0xWp,Morning Has Broken - Remastered 2021,Yusuf / Cat Stevens,['Yusuf / Cat Stevens'],0.443,0.365,7,-11.829,1,0.0315,0.592,0.00484,0.0886,0.398,133.156,3,199
1,5p3JunprHCxClJjOmcLV8G,Walk On the Wild Side,Lou Reed,['Lou Reed'],0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,4,254
2,2QgWuCtBpNIpl5trmKCxRf,American Pie,Don McLean,['Don McLean'],0.526,0.509,7,-10.893,1,0.0628,0.6,0.0,0.144,0.497,138.318,4,516
3,63xdwScd1Ai1GigAwQxE8y,Let's Stay Together,Al Green,['Al Green'],0.756,0.401,7,-10.702,0,0.0526,0.582,0.011,0.0541,0.514,101.954,4,199
4,5Z8EDau8uNcP1E8JvmfkZe,School's Out,Alice Cooper,['Alice Cooper'],0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,4,210
5,3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,['Elton John'],0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,4,282
6,4yugZvBYaoREkJKtbG08Qr,Take It Easy - 2013 Remaster,Eagles,['Eagles'],0.575,0.67,7,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,139.191,4,212
7,54eZmuggBFJbV7k248bTTt,A Horse with No Name,America,"['America', 'George Martin']",0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,4,252
8,7zMUCLm1TN9o9JlLISztxO,Burning Love,Elvis Presley,['Elvis Presley'],0.66,0.748,2,-11.206,1,0.0284,0.0993,0.00585,0.283,0.972,143.549,4,170
9,2BY7ALEWdloFHgQZG6VMLA,Brandy (You're a Fine Girl),Looking Glass,['Looking Glass'],0.716,0.625,1,-11.369,0,0.0601,0.396,1.97e-05,0.134,0.826,125.276,4,187
10,2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,Elton John,['Elton John'],0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,4,377
11,2DnJjbjNTV9Nd5NOa1KGba,You're so Vain,Carly Simon,['Carly Simon'],0.659,0.678,0,-8.18,1,0.0313,0.157,6.69e-06,0.0784,0.647,106.186,4,258
12,3M8FzayQWtkvOhqMn2V4T2,Lean on Me,Bill Withers,['Bill Withers'],0.619,0.22,0,-13.843,1,0.0672,0.782,1.19e-05,0.124,0.426,75.143,4,259
13,52VIdyKqp1pJRSyUQaxKUA,Everything I Own,Bread,['Bread'],0.365,0.338,2,-13.406,1,0.0322,0.735,0.0,0.104,0.446,79.241,4,187
14,2BstRQGodshjGpeDGQiNgo,Do It Again,Steely Dan,['Steely Dan'],0.682,0.537,2,-10.254,0,0.0323,0.218,3.07e-05,0.0556,0.963,124.574,4,357
15,0DcrhZ12WcCqruCs8ibXSf,I Can See Clearly Now - Edit,Johnny Nash,['Johnny Nash'],0.681,0.373,2,-13.2,1,0.0568,0.633,0.00113,0.0751,0.623,123.423,4,165
16,5YLnfy7R2kueN0BRPkjiEG,I'll Take You There,The Staple Singers,['The Staple Singers'],0.846,0.595,0,-8.372,1,0.0439,0.0904,1.96e-06,0.063,0.78,101.632,4,197
17,6MrILERJLA3Jcq0E9poZsp,Without You,Harry Nilsson,['Harry Nilsson'],0.381,0.186,4,-15.477,1,0.029,0.613,2.75e-06,0.0694,0.142,65.058,4,201
18,1B5Tp2Ml9nLlmTSJx8xVfI,Always On My Mind,Elvis Presley,['Elvis Presley'],0.358,0.387,7,-14.342,1,0.0324,0.746,0.0121,0.119,0.495,181.183,4,218
19,3QcuZo6WLcFkqqLmDs0d95,Doctor My Eyes,Jackson Browne,['Jackson Browne'],0.48,0.626,5,-8.406,1,0.0294,0.266,5.7e-05,0.0857,0.542,75.63,4,200
