,id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
0,0qp2BkreL7bxaFdc25VihQ,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",Bee Gees,['Bee Gees'],0.613,0.23,5,-15.892,0,0.0279,0.356,0.0,0.131,0.672,104.974,4,244
1,1JQ6Xm1JrvHfvAqhl5pwaA,Easy,Commodores,['Commodores'],0.589,0.384,10,-15.075,0,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,4,256
2,4pNiE4LCVV74vfIBaUHm1b,Sir Duke,Stevie Wonder,['Stevie Wonder'],0.588,0.568,6,-9.766,1,0.0672,0.16,0.0,0.0792,0.952,106.938,4,233
3,4bEb3KE4mSKlTFjtWJQBqO,Don't Stop - 2004 Remaster,Fleetwood Mac,['Fleetwood Mac'],0.671,0.71,9,-7.724,1,0.0356,0.0393,1.12e-05,0.0387,0.834,118.745,4,193
4,54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered 2011,Queen,['Queen'],0.693,0.497,2,-7.316,1,0.119,0.679,0.0,0.258,0.473,81.308,4,122
5,15BQ7vEDv2LJuh8TxWIhtd,The Passenger,Iggy Pop,['Iggy Pop'],0.498,0.889,0,-5.413,1,0.0546,0.0947,1.62e-06,0.733,0.696,134.88,4,283
6,5RgFlk1fcClZd0Y4SGYhqH,She's Always a Woman,Billy Joel,['Billy Joel'],0.292,0.324,3,-11.996,1,0.0346,0.797,0.000473,0.12,0.384,176.631,3,201
7,5LyfiK6iXEIBNEtcaGKohl,Jamming,Bob Marley & The Wailers,['Bob Marley & The Wailers'],0.935,0.479,11,-10.981,0,0.306,0.107,5.25e-05,0.118,0.773,123.644,4,211
8,40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles,['Eagles'],0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4,391
9,4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,Kansas,['Kansas'],0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,4,323
10,6XUHsYE38CEbYunT983O9G,Give A Little Bit,Supertramp,['Supertramp'],0.531,0.818,2,-5.358,1,0.0452,0.0694,0.0096,0.263,0.471,90.767,4,248
11,0qRR9d89hIS0MHRkQ0ejxX,Rich Girl,Daryl Hall & John Oates,['Daryl Hall & John Oates'],0.573,0.683,5,-6.644,1,0.176,0.461,0.0,0.0935,0.817,169.519,4,143
12,4KfSdst7rW39C0sfhArdrz,Barracuda,Heart,['Heart'],0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145,4,262
13,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,['Fleetwood Mac'],0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,4,258
14,7MRyJPksH3G2cXHN8UKYzP,American Girl,Tom Petty and the Heartbreakers,['Tom Petty and the Heartbreakers'],0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,4,215
15,6kooDsorCpWVMGc994XjWN,Black Betty,Ram Jam,['Ram Jam'],0.465,0.907,11,-6.404,0,0.113,0.0241,0.00118,0.13,0.681,117.293,4,239
16,6UBjSnyP1O5W5ndJoO9vUk,Night Moves,Bob Seger,['Bob Seger'],0.705,0.743,1,-6.631,1,0.042,0.432,0.0133,0.103,0.374,118.552,4,324
17,6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,Eagles,['Eagles'],0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,4,286
18,49MHCPzvMLXhRjDantBMVH,Just the Way You Are,Billy Joel,['Billy Joel'],0.589,0.453,7,-8.912,1,0.0397,0.703,2.54e-05,0.134,0.513,139.148,4,291
19,2M2WJ7gBlcKNxdhyfPp9zY,Best of My Love,The Emotions,['The Emotions'],0.784,0.713,0,-6.865,1,0.0339,0.447,0.14,0.0904,0.97,115.443,4,221
20,7vidktgNZFQylTgH1GEnMs,Cold as Ice,Foreigner,['Foreigner'],0.562,0.609,3,-7.063,0,0.0271,0.0264,0.0,0.17,0.512,130.753,4,200
21,7kv7zBjMtVf0eIJle2VZxn,Southern Nights,Glen Campbell,['Glen Campbell'],0.697,0.813,11,-8.89,0,0.0315,0.0989,0.0232,0.583,0.85,95.301,4,180
22,07GvNcU1WdyZJq3XxP0kZa,Go Your Own Way - 2004 Remaster,Fleetwood Mac,['Fleetwood Mac'],0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448,4,224
23,58Zt987fK6gWxtO0MwEzPn,Waiting In Vain,Bob Marley & The Wailers,['Bob Marley & The Wailers'],0.772,0.46,8,-11.489,1,0.327,0.0279,2.21e-05,0.0633,0.8,78.786,4,256
